Wall time,Step,Value
1713215694.4602416,511,0.22779999673366547
1713215807.6871095,1023,0.28700000047683716
1713215921.143238,1535,0.484499990940094
1713216034.6667802,2047,0.6510000228881836
1713216152.523916,2559,0.7135999798774719
1713216271.5532124,3071,0.7476999759674072
1713216386.3918157,3583,0.765999972820282
1713216503.0188422,4095,0.77920001745224
1713216620.595382,4607,0.7893000245094299
1713216735.4548092,5119,0.8003000020980835
1713216850.0574129,5631,0.8082000017166138
1713216964.880114,6143,0.8113999962806702
1713217256.3308,6655,0.8159000277519226
1713217379.5466807,7167,0.8176000118255615
1713217501.5052872,7679,0.8217999935150146
1713217622.4602652,8191,0.8263999819755554
1713217736.8322606,8703,0.8277000188827515
1713217850.9725678,9215,0.8289999961853027
1713217964.9675055,9727,0.8305000066757202
1713218078.6698122,10239,0.833299994468689
1713218191.140011,10751,0.8353999853134155
1713218305.6247988,11263,0.8374999761581421
1713218415.8928242,11775,0.8374999761581421
1713218529.097616,12287,0.8382999897003174
1713218645.5403378,12799,0.8396999835968018
1713218759.0663176,13311,0.8428000211715698
1713218872.2263885,13823,0.8439000248908997
1713218987.1980646,14335,0.8453999757766724
1713219112.4585154,14847,0.8475000262260437
1713219237.4274406,15359,0.8481000065803528
1713219360.7013712,15871,0.8514000177383423
1713219483.9985425,16383,0.8519999980926514
1713219608.5062628,16895,0.8519999980926514
1713219732.2543292,17407,0.8525999784469604
1713219857.128993,17919,0.8560000061988831
1713219981.982038,18431,0.8560000061988831
1713220108.054791,18943,0.8560000061988831
1713238250.511336,18943,0.8560000061988831
1713238362.371453,19455,0.8560000061988831
1713238473.8604681,19967,0.8560000061988831
1713238586.1889012,20479,0.8560000061988831
1713238698.4687142,20991,0.8574000000953674
1713238810.091019,21503,0.8593000173568726
1713238927.6014893,22015,0.8600000143051147
1713239046.5470648,22527,0.8600000143051147
1713239166.3140156,23039,0.8632000088691711
1713239285.839534,23551,0.8632000088691711
1713239405.2947578,24063,0.8636999726295471
1713239524.879374,24575,0.8646000027656555
1713239644.111333,25087,0.8654000163078308
1713239762.6815162,25599,0.8654000163078308
1713239881.2026722,26111,0.8654000163078308
1713239999.8717535,26623,0.8654000163078308
1713240118.6481462,27135,0.8676000237464905
1713240237.337332,27647,0.8693000078201294
1713240356.0804076,28159,0.8693000078201294
1713240474.6385956,28671,0.8693000078201294
1713240593.486675,29183,0.8694999814033508
1713240711.9406939,29695,0.8694999814033508
1713240830.5300045,30207,0.8694999814033508
1713240949.299577,30719,0.8694999814033508
1713241068.1067631,31231,0.871399998664856
1713241186.9679103,31743,0.8718000054359436
1713241305.801181,32255,0.8743000030517578
1713241424.9618433,32767,0.8743000030517578
1713241543.8866875,33279,0.8748000264167786
1713241662.711341,33791,0.8773000240325928
1713241781.373548,34303,0.8773000240325928
1713241899.9068568,34815,0.8773000240325928
1713242018.745153,35327,0.8773000240325928
1713242137.2969234,35839,0.8773000240325928
1713242255.8438168,36351,0.8773000240325928
1713242374.650759,36863,0.8781999945640564
1713242493.450183,37375,0.8783000111579895
1713242612.6537654,37887,0.8783000111579895
1713242731.7724676,38399,0.8783000111579895
1713242850.831334,38911,0.879800021648407
1713242969.638603,39423,0.8809999823570251
1713243088.4182057,39935,0.8827000260353088
1713243207.2314808,40447,0.8831999897956848
1713243326.0237453,40959,0.8853999972343445
1713243442.4866383,41471,0.8863999843597412
1713243552.9875684,41983,0.8863999843597412
1713243663.628317,42495,0.8873999714851379
1713243791.7520041,43007,0.8884000182151794
1713243902.9067066,43519,0.8884000182151794
1713244014.3577042,44031,0.8910999894142151
1713244125.2675242,44543,0.8917999863624573
