Wall time,Step,Value
1713224138.2453434,511,0.1680772602558136
1713224257.3510344,1023,0.24447575211524963
1713224373.3784258,1535,0.30436715483665466
1713224495.1023505,2047,0.35234755277633667
1713224611.8465579,2559,0.3857097327709198
1713224726.1115375,3071,0.41222038865089417
1713224847.9761367,3583,0.43303805589675903
1713224969.4155128,4095,0.45276665687561035
1713225089.8276153,4607,0.4677448868751526
1713225211.070652,5119,0.476693719625473
1713225333.0374687,5631,0.48262086510658264
1713225454.43444,6143,0.4891646206378937
1713225575.5673196,6655,0.4941084682941437
1713225697.8873692,7167,0.49323663115501404
1713225819.3208184,7679,0.4927787780761719
1713225934.6783493,8191,0.49264001846313477
1713226048.4124389,8703,0.4946046471595764
1713226159.5530152,9215,0.49579352140426636
1713226278.96543,9727,0.4978491961956024
1713226397.4866416,10239,0.4941476285457611
1713226519.6629143,10751,0.4920288026332855
1713226642.3376083,11263,0.4924277067184448
1713226760.8463001,11775,0.4968279004096985
1713226880.9599981,12287,0.49069398641586304
1713227001.7630827,12799,0.4927094578742981
1713227123.0266585,13311,0.4912322163581848
1713227243.2551072,13823,0.49622803926467896
1713227365.5936055,14335,0.4953160583972931
1713227487.7670135,14847,0.49459123611450195
1713227610.4482555,15359,0.49512967467308044
1713227732.632555,15871,0.4925236105918884
1713227855.432958,16383,0.49571090936660767
1713227982.1768816,16895,0.4946509897708893
1713228104.3173406,17407,0.4884067177772522
1713228228.5641084,17919,0.4873342514038086
1713228353.5844133,18431,0.4890343248844147
1713228476.0021272,18943,0.4874572455883026
1713228598.0275164,19455,0.4867513179779053
1713228720.1038167,19967,0.4858754873275757
1713228839.8879447,20479,0.48824045062065125
1713228962.7054963,20991,0.4895342290401459
1713229085.0828173,21503,0.4893109202384949
1713229208.1059594,22015,0.48898959159851074
1713229329.909455,22527,0.49138543009757996
1713229451.878393,23039,0.4954525828361511
1713229572.958965,23551,0.4870988130569458
1713229693.5332892,24063,0.4864170551300049
1713229807.093172,24575,0.4874338209629059
1713229921.7153983,25087,0.49248775839805603
1713230034.495677,25599,0.48690253496170044
1713230145.8072648,26111,0.4847423732280731
1713230260.2154522,26623,0.4850660562515259
1713230371.4914148,27135,0.4866301119327545
1713230485.954117,27647,0.4817851483821869
1713230599.9127758,28159,0.483560174703598
1713230713.030611,28671,0.4828425943851471
1713230826.2025676,29183,0.47615480422973633
1713230941.1325135,29695,0.4776596128940582
1713231058.2658174,30207,0.48006510734558105
1713231178.4758139,30719,0.4819422662258148
1713231292.1513324,31231,0.4783216416835785
1713231406.0055048,31743,0.4777759313583374
1713231519.9501069,32255,0.4790726900100708
1713231634.3370547,32767,0.48278191685676575
1713231748.7546585,33279,0.4847755432128906
1713231870.5914042,33791,0.47983017563819885
1713231992.2555556,34303,0.48101940751075745
1713232106.554314,34815,0.4828580319881439
1713232219.1792896,35327,0.48362502455711365
1713232331.134095,35839,0.48026445508003235
1713235594.046806,36351,0.48105111718177795
1713235704.6109152,36863,0.4832933247089386
1713235815.00145,37375,0.4861457943916321
1713235928.9280136,37887,0.4886454939842224
1713236039.699273,38399,0.4891817569732666
1713236150.4149113,38911,0.4826933443546295
1713236260.8191178,39423,0.47770488262176514
1713236370.937404,39935,0.477617472410202
1713236481.118349,40447,0.4797671139240265
1713236591.4715407,40959,0.47825247049331665
1713236701.7695324,41471,0.4793963134288788
1713236812.4947505,41983,0.47877299785614014
1713236923.0221732,42495,0.4769291579723358
1713237033.597425,43007,0.47469794750213623
1713237143.9597194,43519,0.4732307195663452
1713237254.6772826,44031,0.474181205034256
1713237365.0170927,44543,0.4719032049179077
